final_pre,label
3.9090463,3.91302
2.7079275,2.70662
1.3192908,1.3195
2.8061554,2.808
3.1640286,3.1662
2.9867945,2.98242
2.41553,2.41392
1.9881029,1.9864
0.8572888,0.86042
2.7709356,2.77312
2.9742597,2.9769
1.747153,1.7448
0.7577284,0.7605
2.4414207,2.4426
3.072196,3.07
1.4621836,1.47088
0.030207,0.02462
3.0204722,3.0277
3.4807459,3.4809
4.0574525,4.0569
3.1273005,3.13212
4.1758336,4.18282
3.376655,3.37474
3.5132447,3.5163
3.5847426,3.58384
-0.4387009,-0.4411
2.3342006,2.3336
0.7410168,0.732
-0.5848032,-0.5924
-4.1446345,-4.1396
1.6575362,1.6535
3.8480559,3.84792
3.2429347,3.2407
1.5825411,1.577
-0.8634445,-0.8678
4.2381454,4.2448
2.4570055,2.45902
0.4994546,0.4966
0.6557615,0.657
2.0713538,2.07724
0.2940458,0.2916
1.6603883,1.66542
1.8756768,1.8739
3.6793966,3.6871
-1.0275981,-1.0212
2.4525674,2.4475
2.3358065,2.33802
2.5030618,2.5003
3.1232193,3.1235
2.8502645,2.8476
4.1019124,4.0949
2.8364511,2.8385
0.1490822,0.1555
3.8764529,3.87706
4.0840192,4.0807
3.2321635,3.2356
2.2894163,2.2856
2.2207922,2.22058
1.4530406,1.4552
3.0205875,3.0164
2.7057875,2.7116
3.5171773,3.5186
-0.3808759,-0.3864
3.8746984,3.8763
1.9796206,1.9812
2.6507608,2.65138
1.8304765,1.8339
3.0347512,3.039
2.0635035,2.0686
1.7880274,1.78942
0.6938756,0.6871
3.6751529,3.67304
2.1335246,2.1304
0.6543599,0.6602
3.4926327,3.4931
3.6737496,3.6808
3.1070235,3.1083
3.539288,3.5422
4.1830141,4.1935
3.6342844,3.64238
2.1493999,2.14772
2.2248408,2.2218
-1.5189712,-1.5252
2.7045501,2.7129
1.0412262,1.04358
3.0095011,3.011
2.6105646,2.61292
2.1865986,2.18772
2.2592242,2.2626
2.4404461,2.4431
2.0721798,2.073
1.7824171,1.7845
1.4050799,1.4081
0.7528367,0.754
1.0629871,1.0643
2.5055871,2.5014
4.0133275,3.9985
4.2001628,4.20192
4.2673916,4.27168
5.265184,5.263
1.8252674,1.8302
2.7873386,2.7879
1.7437967,1.73684
3.0194342,3.02674
2.0021347,2.0094
2.0547037,2.0565
3.9833404,3.9801
1.9294998,1.9356
1.190389,1.1916
2.4853264,2.4828
2.7390817,2.7456
1.9969908,1.99322
0.0734973,0.0747
3.0587572,3.0559
3.2010373,3.204
2.6052148,2.6037
-0.8729939,-0.8821
2.1714705,2.1652
1.6313834,1.6286
1.13422,1.1394
1.5229991,1.51502
0.8126038,0.8078
1.4994863,1.50198
1.3056005,1.3221
2.7033872,2.7029
2.2758157,2.2764
3.6179377,3.6163
1.3991896,1.3942
5.1127598,5.1036
2.3516785,2.3419
3.7762218,3.7696
2.5701552,2.5676
4.583393,4.58464
3.8118626,3.8093
3.6842384,3.6808
-1.3021494,-1.3012
2.6502594,2.65
2.8027362,2.802
2.9612548,2.9547
3.5364689,3.5385
2.5533102,2.55716
2.2409659,2.2435
2.0791053,2.0822
2.2953441,2.29522
2.8250483,2.82002
2.1273928,2.13042
2.7384457,2.7441
3.131832,3.125
4.1048593,4.1085
4.3920957,4.3853
0.0730681,0.10852
3.346811,3.34268
2.8372846,2.8329
2.5283243,2.52702
-0.1424926,-0.1453
1.6428278,1.649
2.7648899,2.77012
2.0233847,2.0158
2.062475,2.05914
0.8347334,0.8302
3.3735444,3.3726
3.0029666,3.00024
1.3342722,1.328
2.9617708,2.96572
4.4187587,4.4153
3.002327,2.99982
3.6794543,3.66504
3.4863173,3.48602
0.7658183,0.7689
2.8706589,2.8749
3.0278158,3.0265
2.7018295,2.69598
4.332395,4.33784
4.0194299,4.0132
3.9705665,3.9719
1.7653336,1.7634
3.111781,3.113
1.0235518,1.0217
3.9793363,3.9918
2.7993539,2.8029
4.0486746,4.0517
1.5089941,1.5048
0.7398464,0.73758
-0.1378538,-0.1394
2.6893735,2.6816
4.6967979,4.7036
2.0155983,2.01282
0.4023944,0.395
2.6579491,2.65638
0.1081056,0.1108
2.6960178,2.70082
2.0352843,2.0272
3.9123089,3.911
3.6932161,3.6992
0.5476746,0.5465
4.2219213,4.21602
4.7409469,4.7362
0.9861696,0.9885
3.000644,3.006
2.1835154,2.1856
3.5662555,3.5755
-1.1137659,-1.11074
3.1307074,2.8746
3.9009796,3.90054
4.0182782,4.02712
0.4371796,0.43882
2.730129,2.7381
1.8046887,1.7966
3.1829476,3.1891
3.3549464,3.3557
4.1302354,4.1324
1.6632132,1.6541
0.5805641,0.5838
2.3502821,2.34704
4.0968924,4.094
2.3707936,2.36502
4.0894233,4.08418
-0.3394132,-0.3417
2.8182798,2.81202
3.151438,3.1509
2.0355617,2.0352
1.9252021,1.9266
-1.1127325,-1.1271
4.3359764,4.3293
3.2424683,3.2394
0.9385842,0.9413
4.1007191,4.0772
4.1567904,4.1585
2.6924867,2.69632
5.264492,5.2727
2.3866115,2.3857
3.9381648,3.9398
3.3015256,3.3022
1.646621,1.64602
-0.3250203,-0.3318
0.0383046,0.0442
4.0956047,4.0927
1.3383007,1.3465
-0.5796157,-0.5776
2.2874273,2.2962
3.5928091,3.59684
4.1132629,4.1155
1.6815183,1.6788
2.0383071,2.03972
-0.7703752,-0.7794
4.6405635,4.63602
2.0351729,2.03522
5.0177701,5.0181
2.017196,2.0167
-0.4098403,-0.3991
2.3602751,2.3531
2.6736572,2.6786
3.0860919,3.0876
2.912688,2.90542
3.8135982,3.81468
2.9556237,2.9629
3.8647636,3.862
3.1773103,3.173
1.6299812,1.632
0.3645526,0.3636
2.0644304,2.06
5.3753125,5.3698
2.3523151,2.3449
0.8385704,0.8411
3.3376194,3.3307
3.1977463,3.1691
1.4284402,1.4299
2.13539,2.1418
1.3729047,1.3792
0.5496636,0.5528
3.6251352,3.6287
1.2064395,1.2048
0.3246761,0.3186
1.4372773,1.4349
0.9384432,0.9345
1.6089374,1.6148
3.4178441,3.4223
4.0186265,4.0053
3.0493971,3.0439
3.5404751,3.5446
1.2733162,1.26992
2.1833051,2.18288
4.128708,4.12222
3.301396,3.29932
2.4183552,2.41012
3.5678439,3.5651
3.8446727,3.84268
2.9151133,2.9132
2.0693278,2.07192
3.6735503,3.67612
0.1969161,0.2012
0.1882226,0.19414
1.4922714,1.4943
3.4875964,3.4869
0.6027687,0.59842
3.2351714,3.22654
2.2423176,2.23602
-0.0725568,-0.08138
0.4727756,0.4696
5.2209848,5.2221
0.3141516,0.3188
1.7162398,1.7089
3.9609411,3.9577
2.3184319,2.312
3.1448216,3.1377
1.4964283,1.49491
2.1765618,2.17514
1.900762,1.90552
3.0547772,3.0481
3.7536347,3.75382
2.869469,2.87282
2.6163709,2.6159
2.1140553,2.1135
1.2134888,1.2097
2.5444247,2.55184
2.7655432,2.7617
3.5537352,3.5558
4.4529273,4.4596
4.4189209,4.4174
3.5401236,3.5373
3.3126809,3.3149
1.9445883,1.94412
2.8050256,2.8057
2.6817575,2.6825
2.0912518,2.09692
2.3288548,2.3319
2.4799281,2.4829
4.9033155,4.90412
4.0780168,4.07634
3.0512728,3.0558
2.8561699,2.8586
3.0119409,3.01084
0.0590231,0.0618
2.4164457,2.4054
3.2970134,3.2959
3.9195035,3.9194
2.5411205,2.5423
2.4271829,2.4235
2.462197,2.466
3.2607265,3.2597
1.949604,1.9449
3.3988712,3.4071
4.045857,4.04512
1.9947597,1.9961
2.7061642,2.71
1.4384215,1.4391
3.4227451,3.4203
1.1067655,1.1008
1.881893,1.8756
2.0228986,2.0249
3.3712128,3.3719
3.5752308,3.5728
3.5773919,3.5706
3.7535754,3.75674
1.8728419,1.8804
2.9174673,2.9192
4.3311387,4.3242
2.7368929,2.7317
1.8004592,1.7953
3.4584249,3.4545
2.7692204,2.76982
1.5588152,1.56358
2.3753664,2.3798
0.9620414,0.96312
-0.445198,-0.456
0.9409407,0.9406
1.7367492,1.73792
-1.3116983,-1.31142
2.591361,2.5969
3.5641039,3.56504
0.9527186,0.94712
2.9576295,2.96062
3.5014967,3.4924
2.8194774,2.8267
1.0045161,0.9989
4.173904,4.1763
1.681434,1.6878
0.6454177,0.64292
3.5514865,3.55512
3.9013978,3.9069
2.6465639,2.64032
3.2803936,3.2756
4.1057923,4.1101
4.2409598,4.2421
1.2117034,1.2126
2.394364,2.39678
2.9758838,2.9802
3.2283613,3.23122
0.920033,0.9278
3.3833882,3.3819
1.3347977,1.3358
0.7831891,0.7767
5.0449518,5.03942
3.7374772,3.7424
3.3501611,3.3549
4.4220416,4.4226
3.5874607,3.5882
2.8452466,2.8541
2.8995266,2.89348
3.6734157,3.6735
0.7930305,0.7944
0.4460516,0.4384
0.342503,0.3422
4.0855224,4.08454
4.3027113,4.2992
2.7735788,2.767
1.8129169,1.8113
2.8661381,2.8698
3.1737073,3.16257
3.5672078,3.5702
1.5490713,1.549
1.728738,1.7225
1.8104407,1.8085
3.5081562,3.5127
2.0837559,2.0827
0.8209282,0.8206
2.9840444,2.97516
0.9058781,0.91444
4.048768,4.0493
3.6828009,3.69232
4.0849316,4.08532
2.6378943,2.6343
2.8348754,2.83948
1.7177541,1.71282
3.1260004,3.1258
1.2472317,1.2453
-0.533097,-0.5348
3.4225175,3.42368
1.0881066,1.0905
1.2298085,1.2322
2.0463133,2.0429
4.474951,4.4725
4.8803982,4.87904
2.1128338,2.1072
2.5570766,2.5577
2.9161852,2.9209
4.284346,4.2889
3.2370066,3.2428
3.0246039,3.0283
1.8359016,1.8434
2.1192077,2.11234
2.8243936,2.82544
1.7917882,1.797
1.770433,1.7654
4.2993662,4.3493
1.9319256,1.9293
-0.6531866,-0.6602
0.8437948,0.8457
2.5641377,2.5664
2.8680953,2.8697
4.7810115,4.7814
3.115205,3.1138
3.218628,3.2426
2.556011,2.5494
2.2687222,2.27454
1.9067725,1.9093
3.2878354,3.2914
0.1180815,0.113
3.6855735,3.6827
2.5102652,2.5048
3.9934389,3.99306
3.8965611,3.8961
3.6960685,3.695
1.4159976,1.42464
1.8314057,1.82994
3.2889185,3.2967
3.2097881,3.20864
2.7386249,2.7331
3.5384155,3.529
1.2679181,1.2674
3.4099019,3.4131
3.2427191,3.2471
0.8361816,0.84104
4.3969415,4.39504
2.795808,2.78712
3.6588359,3.65992
2.8223491,2.8258
1.0969302,1.0942
1.5157591,1.5154
4.503053,4.51012
1.38826,1.3972
1.8224094,1.81994
1.5308021,1.536
2.706876,2.7104
1.3954092,1.3989
1.3071906,1.3454
3.633522,3.62742
2.6762767,2.67612
2.9225386,2.9231
3.6567842,3.651
4.6599028,4.66477
4.0663857,4.07092
1.6646029,1.66868
3.3720826,3.3967
3.6238404,3.6242
2.9747321,2.9708
3.2118065,3.2105
2.8956993,2.8859
2.9160642,2.9145
5.1867143,5.1772
2.8054124,2.8105
0.1602359,0.16204
3.809752,3.807
3.3054825,3.3113
1.6184116,1.6128
1.6446151,1.64434
3.4749486,3.46694
2.4519616,2.4488
2.6777715,2.68
2.1797299,2.185
3.6655754,3.6626
0.4848225,0.4798
2.8469721,2.8433
2.0755305,2.0685
0.3103442,0.30472
-0.9627558,-0.969
1.1869867,1.1969
1.6864997,1.6778
4.2132389,4.22042
3.5624524,3.5592
1.6079901,1.6085
1.5870099,1.5845
0.9999998,1.0052
-0.0410785,-0.0398
2.7311233,2.7339
1.8360205,1.8315
3.0069987,2.99822
2.5105717,2.5137
4.5568877,4.5573
1.4157206,1.4185
0.3564572,0.3637
4.8087339,4.81508
3.240385,3.24558
2.4576487,2.45922
1.3975555,1.4047
3.7122832,3.7079
4.3199503,4.31642
4.0063375,4.005
3.5357754,3.53518
3.5606696,3.5554
-1.2088161,-1.2163
5.2041574,5.21
3.4322379,3.4348
0.9126857,0.9196
3.365343,3.3575
2.3899985,2.3835
1.9400537,1.9448
1.9490536,1.9496
-1.7377444,-1.68788
4.3419112,4.338
0.4937693,0.4985
4.2142763,4.20532
2.7198434,2.7191
5.9444114,5.9256
4.7895859,4.78212
1.6503554,1.6486
3.066152,3.072
3.985016,3.9919
0.4391207,0.4456
4.9799183,4.98234
3.8488419,3.8434
3.1844474,3.1868
1.0882517,1.0952
0.8596476,0.856
4.1922721,4.1919
1.105696,1.1028
3.0386269,3.0406
4.1355514,4.1362
4.5332665,4.5299
3.4937974,3.49624
4.8805571,4.8731
2.3905599,2.3895
2.2247384,2.2184
2.2089916,2.2063
2.1721102,2.17572
4.4108151,4.4102
3.1570618,3.1631
2.5341057,2.5367
3.3558868,3.36112
3.593111,3.5978
1.7469806,1.7433
4.0502916,4.0452
3.2858899,3.28412
2.650062,2.6516
-1.5566182,-1.5564
5.5228713,5.54024
3.940807,3.9394
0.8441395,0.84282
3.8559035,3.8577
3.3908615,3.39446
1.1940668,1.1969
2.6957076,2.69822
2.4760435,2.4735
2.4114783,2.4097
3.0988357,3.0952
1.9797361,1.9841
1.826802,1.8284
3.1270995,3.1271
2.4699329,2.47712
3.7421188,3.74264
3.3569324,3.35798
1.6568659,1.6503
2.9388429,2.9378
3.2298156,3.22218
3.8148134,3.82394
3.6240464,3.6407
2.9296331,2.92152
4.9382891,4.93192
2.3533495,2.3571
2.1866238,2.18272
1.687216,1.68812
4.9753478,4.98108
2.3887871,2.39052
0.7197558,0.7263
1.4599634,1.458
0.0961527,0.1025
2.2459834,2.2429
1.4681947,1.4679
3.8801264,3.8878
4.4348159,4.44042
1.5653343,1.5594
2.0729958,2.064
4.6035866,4.61354
3.6391888,3.6453
2.2613395,2.2605
0.2056527,0.2082
2.4763542,2.4719
3.7400599,3.7392
4.0737171,4.0731
2.8123396,2.8176
4.1855582,4.18132
1.745417,1.7453
1.2103986,1.2008
4.16542,4.1725
2.0306775,2.0386
2.0255387,2.025
2.9636435,2.9653
3.3613459,3.2874
2.33126,2.3359
1.6911806,1.6847
0.2412991,0.24392
0.8851052,0.8867
3.3493974,3.3508
4.0578064,4.0629
3.7640532,3.7705
3.5864667,3.58002
1.6151144,1.61252
2.7456211,2.74382
2.2259065,2.2276
3.9110749,3.90552
1.1806271,1.1887
0.0285615,0.04124
1.9294829,1.9313
2.4335289,2.43582
1.2034302,1.1965
2.5989983,2.59882
3.9236834,3.9293
3.432127,3.4352
3.5479508,3.5429
3.1417246,3.1488
2.8186496,2.81912
2.8870941,2.88054
4.3141966,4.3177
4.3631512,4.3616
1.8740096,1.8738
2.3829494,2.3809
4.2806719,4.28682
4.3740365,4.36982
1.8890985,1.8828
3.5198416,3.5179
1.5869016,1.58018
1.4824894,1.4795
-0.1897609,-0.1942
0.6021866,0.6004
1.0715743,1.0686
3.349992,3.3464
2.7706305,2.7743
1.9542293,1.9595
1.9908594,1.9877
2.2062125,2.2044
2.9405811,2.94232
-1.6897462,-1.6831
2.2764988,2.2763
2.1029076,2.10784
1.4101541,1.4249
2.185848,2.1873
2.1732676,2.1801
0.0411206,0.0492
5.2903108,5.28906
2.3609439,2.3569
4.4081029,4.4013
3.5861934,3.59482
-1.6965615,-1.6993
1.3791776,1.3752
2.6752003,2.6747
2.4305556,2.4289
-0.6563831,-0.6562
1.4872898,1.49028
4.8574408,4.85522
1.8561249,1.8549
2.314329,2.3196
3.9945978,3.99924
-0.0423277,-0.0512
0.784572,0.7865
3.7495627,3.7426
3.157503,3.1525
2.5109249,2.51324
3.0362568,3.0409
3.4975646,3.5052
3.0432226,3.04128
2.8247389,2.8247
3.1470875,3.1484
-1.666712,-1.6616
4.4971271,4.49372
2.8473244,2.84542
2.4681229,2.471
3.9895686,3.9889
0.2183623,0.2091
4.0423249,4.03882
3.8351227,3.8317
1.1204817,1.1313
5.7436459,5.73832
1.7494463,1.75102
0.8835335,0.8801
2.1653755,2.1635
2.3813061,2.3749
4.2258659,4.2292
3.8662095,3.8628
4.566536,4.56188
0.8881284,0.8886
1.3578778,1.36446
2.9582526,2.9616
2.4319365,2.4373
3.6571995,3.6486
4.4636469,4.45852
1.146431,1.1402
1.075102,1.0805
1.9101674,1.9031
1.176595,1.1786
0.356196,0.3536
3.5768565,3.57914
0.9821618,0.97692
1.6857446,1.6837
4.6697577,4.66664
-0.185109,-0.18348
2.8420946,2.8498
1.7082005,1.706
0.9921453,0.9921
4.1289836,4.1281
2.621629,2.6232
3.6228667,3.62192
1.5777703,1.58282
2.5008536,2.50898
-0.6620429,-0.6623
1.1477911,1.1523
1.7316962,1.7309
1.2570263,1.2583
0.5413834,0.5409
2.3425632,2.3413
0.4500168,0.4419
4.1752262,4.18004
1.6296624,1.6252
3.3795774,3.3764
2.4984306,2.49004
4.127087,4.12272
2.0845325,2.0913
1.2689847,1.273
2.7021275,2.70602
2.9517118,2.9361
2.1471577,2.14942
3.0721342,3.0775
2.933964,2.9367
1.9534702,1.95116
3.3203607,3.3281
3.420202,3.41732
0.8160702,0.8114
3.7519842,3.7486
1.9658399,1.9618
-0.679757,-0.6974
2.7526868,2.7505
4.0884978,4.08718
2.4160852,2.4162
3.1352067,3.13142
2.2561662,2.2617
3.6542866,3.6552
4.091139,4.09612
2.1747887,2.1785
0.9149395,0.9064
2.4550872,2.4495
3.23194,3.2279
2.6455089,2.6416
3.3959583,3.3961
1.0163407,1.02102
1.8697973,1.8703
3.1829721,3.18586
1.8686852,1.8671
3.1570029,3.16534
4.9913403,4.9866
1.2424446,1.2415
2.50176,2.49604
1.6617838,1.66694
1.0622071,1.0553
1.1477216,1.1508
0.3802424,0.4005
3.0200525,3.01852
2.5186285,2.51704
-0.6836662,-0.6757
1.1835611,1.1863
3.236917,3.22732
1.7506325,1.7531
3.4507092,3.4538
1.8196525,1.82632
2.1140865,2.12062
4.4392579,4.4387
4.4787767,4.4724
1.3534973,1.3631
4.0287906,4.0326
1.8820573,1.8845
3.436872,3.438
3.6121706,3.6176
3.2215912,3.22764
0.6574605,0.6622
2.4377075,2.4465
3.1474901,3.1551
2.182945,2.1807
3.5616771,3.55904
4.0838363,4.0835
0.4897371,0.49582
1.437125,1.44132
2.5397057,2.5409
4.1110191,4.0941
4.3246273,4.31942
2.165493,2.16106
2.2183994,2.22042
2.8083023,2.8059
1.2885046,1.2901
2.5512609,2.55124
4.6727628,4.6738
2.3347117,2.3391
1.4924072,1.4908
4.289638,4.29382
1.0585791,1.05642
1.9480223,1.9517
2.6419779,2.64322
2.4441294,2.4523
3.97594,3.98562
3.1369195,3.135
4.234518,4.24008
3.6618709,3.6577
3.5132394,3.5153
-0.5027162,-0.5085
4.4802345,4.4883
4.4078799,4.41136
4.7468433,4.7415
-0.8595482,-0.8651
0.5394422,0.5476
2.8216924,2.8189
4.6849251,4.68002
2.6526059,2.6583
4.1838828,4.183
1.3707311,1.3662
2.8770684,2.88072
3.3531856,3.3481
4.3638445,4.3609
3.6578704,3.65864
3.8286395,3.8293
-1.0946076,-1.112
4.0825726,4.0848
4.8364785,4.8415
3.6181027,3.6203
2.7785775,2.77922
3.1843477,3.1863
4.8038067,4.80812
2.0726401,2.06492
1.2957689,1.299
4.2685863,4.2768
1.5225848,1.5228
0.3089883,0.3051
2.893489,2.8865
2.0045969,2.0046
2.0083205,2.0107
-0.5334204,-0.5358
3.8539597,3.8555
3.3643465,3.3602
3.9166227,3.9118
2.7785767,2.77748
1.9550784,1.9575
5.0210252,5.0196
0.0513913,0.04504
1.3739859,1.3711
2.0476483,2.0511
2.0536983,2.0495
3.5046853,3.505
1.3583205,1.3652
-1.182446,-1.1667
1.2894988,1.29292
1.4963719,1.4995
2.125357,2.12084
3.1561225,3.1646
0.8756949,0.86942
3.2874943,3.2856
3.8420808,3.836
0.8417322,0.8417
4.3153646,4.32516
2.4400426,2.4346
2.4998275,2.5092
2.8346371,2.8374
3.1935094,3.19338
5.1212716,5.12004
2.5781397,2.5849
0.4868238,0.4859
0.1996838,0.2087
3.2987519,3.30064
4.238411,4.24524
3.3193442,3.31882
3.7922885,3.7908
2.7151997,2.7081
2.5419639,2.5376
-0.347325,-0.3473
1.7705439,1.7771
4.3041131,4.2915
2.3440318,2.3464
2.1215924,2.1292
4.1360494,4.13574
2.5192007,2.52164
2.1729737,2.172
2.3977743,2.4006
-1.016828,-1.0262
0.8389266,0.8367
4.4112255,4.41484
4.6930367,4.69118
3.7306891,3.7209
3.7988853,3.8022
0.4897507,0.4891
0.7482311,0.7421
1.244711,1.2418
2.6496724,2.647
5.3037912,5.2958
0.5405118,0.5374
2.8480277,2.8489
3.3359219,3.3429
2.3920058,2.39008
1.3822457,1.3791
2.249008,2.2484
4.3143575,4.3052
3.2467918,3.247
3.0941548,3.0944
3.273957,3.2773
3.831426,3.8318
2.8055038,2.80552
3.114002,3.1098
2.6888503,2.6873
3.5529918,3.5604
2.5117948,2.50942
2.9047587,2.90622
2.1737177,2.1796
3.1069036,3.1071
1.8505068,2.38782
4.2503017,4.2544
3.7983369,3.80034
2.2697323,2.274
4.0206796,4.0242
-0.431251,-0.4296
0.4814138,0.4763
4.4865508,4.4849
2.6875756,2.6854
3.104943,3.101
2.5580044,2.5527
3.6126211,3.6124
3.706125,3.705
2.6222384,2.62932
2.8029194,2.7984
3.0472092,3.04808
3.3703071,3.3713
3.3599545,3.36129
1.7010812,1.7033
0.988565,0.9929
0.4271466,0.4333
4.3066042,4.3087
3.9356962,3.94244
1.2087143,1.2101
4.4703131,4.46419
3.5411118,3.5405
4.7262844,4.7304
3.5365939,3.5363
2.8409877,2.83492
4.1750959,4.1715
0.8896092,0.88902
2.9671568,2.97304
2.0771906,2.07342
1.4269945,1.4302
3.1310322,3.1331
3.1604394,3.1614
1.7526519,1.7486
1.9550107,1.95
1.792302,1.7935
3.4589714,3.4535
4.0559889,4.0578
-2.1775315,-2.2164
4.0068674,3.9992
2.8352146,2.8369
3.8310534,3.83992
1.9833425,1.987
3.2054049,3.20198
0.4683032,0.4678
0.8157914,0.81628
4.4196823,4.4241
1.9411274,1.9413
2.7404124,2.73114
2.5113586,2.51222
2.666111,2.67192
2.3289343,2.3303
3.8269679,3.82749
3.3958612,3.39862
3.4578916,3.4497
3.1825036,3.18534
2.6118913,2.6216
2.523726,2.5221
1.1101359,1.1185
2.4526867,2.4531
1.9892036,1.9888
3.191508,3.19424
2.0977939,2.116
1.9707332,1.9736
1.1746235,1.1756
4.0635968,4.07124
2.3437608,2.348
2.665921,2.66304
2.8608566,2.8581
3.6362768,3.62794
2.5108917,2.5064
0.8142871,0.8103
3.5162551,3.5218
3.6616219,3.66122
1.0700085,1.0735
4.972748,4.9715
2.241735,2.2377
1.8771022,1.8795
3.8059445,3.8131
0.6078195,0.6068
4.37671,4.3789
3.067503,3.07312
3.2077177,3.20834
4.0552575,4.05714
0.9395188,0.9367
2.9668896,2.9649
1.8702758,1.864
2.4167596,2.4158
-0.4214659,-0.42712
1.8956308,1.8913
0.9189138,0.9158
3.0589826,3.06842
3.3541682,3.35542
2.8621822,2.86012
-0.6011683,-0.5962
1.5165142,1.5954
2.592357,2.5929
4.4050474,4.3973
1.6726564,1.675
3.8568632,3.8516
3.2071086,3.2073
3.670981,3.6677
2.18669,2.18808
4.6032098,4.60214
3.0752667,3.0772
3.1536902,3.15342
4.9238221,4.9267
0.9191952,0.9248
3.6163693,3.6191
1.0942838,1.0996
1.3891427,1.39012
0.2765543,0.27182
2.6417525,2.6427
1.9202842,1.92903
3.0612701,3.06172
0.6981098,0.6933
0.969001,0.9766
0.7861978,0.7834
3.1698123,3.1749
1.04851,1.0465
2.311985,2.3112
1.2702263,1.2795
-1.79229,-1.7773
3.0493711,3.0511
4.6103145,4.6068
0.9808846,0.9782
1.106057,1.1101
0.0547144,0.0577
1.951684,1.9552
3.3789195,3.3839
2.722938,2.728
1.9634692,1.9664
3.0485428,3.0483
4.4364269,4.4347
3.3234771,3.324
1.5650572,1.56182
2.7379686,2.74232
0.0655668,0.059
1.1837734,1.1848
0.0650761,0.068
2.354066,2.3559
4.2858226,4.29198
1.7870612,1.79412
2.6849611,2.6854
3.0003184,3.0029
2.6391292,2.6341
1.8351994,1.83512
3.3956644,3.39762
3.6124307,3.6116
2.4605127,2.46124
-0.4978227,-0.4598
4.189048,4.1943
4.0971089,4.0977
1.1248418,1.1315
3.7512958,3.7451
3.2405349,3.2428
1.7121056,1.7125
3.4273359,3.4239
2.786689,2.7864
-1.1864401,-1.176
3.134876,3.12924
1.6707737,1.671
2.2581164,2.25052
2.4043349,2.3985
0.000917,-0.0127
1.3827482,1.3818
3.2828193,3.2725
3.3002961,3.3052
1.3399021,1.3322
2.3756365,2.36992
3.4834239,3.4806
3.4386831,3.4382
3.2932629,3.2949
2.1725505,2.178
2.8474448,2.84532
3.4628249,3.4598
4.2100696,4.2067
3.2608062,3.2661
3.5645812,3.5632
1.6608478,1.66
0.4831283,0.4851
2.5698885,2.5685
0.5608066,0.5604
-0.6348872,-0.6412
3.7248823,3.7216
3.0492296,3.0586
-1.6497137,-1.4672
3.3610837,3.3596
2.8549564,2.8511
2.205838,2.20796
1.6768238,1.6717
2.0033635,2.0091
1.7875866,1.79192
1.8263447,1.8171
3.6760886,3.67968
1.6358017,1.63882
1.0100528,1.0178
1.6444335,1.64996
3.846451,3.84534
3.9751462,3.9723
2.7375907,2.7333
3.024348,3.0248
2.0304349,2.0281
3.3753321,3.37272
1.2916587,1.2961
-0.4057426,-0.4055
2.6035024,2.6
4.2025364,4.2109
2.8052712,2.80324
2.8053588,2.8096
3.1276388,3.1318
-1.0799255,-1.08452
2.7103396,2.7058
3.9270834,3.9216
3.1585296,3.15312
3.0141271,3.0079
2.1230321,2.12718
3.3587442,3.36102
2.839767,2.84
2.5203771,2.52378
-0.0082396,0.0007
0.3406647,0.3388
3.7325294,3.73428
2.8468777,2.84162
3.1457039,3.1488
3.7726907,3.76982
3.0083068,3.00552
3.0831073,3.08274
1.5418959,1.5352
2.7277105,2.7184
4.3019089,4.29902
3.8884334,3.8943
1.6676268,1.67652
1.6340513,1.636
3.0295671,3.03302
4.2060031,4.20914
4.5060983,4.5124
2.0862921,2.0815
1.1812317,1.1718
3.1006556,3.1022
-0.5841862,-0.5807
3.3755908,3.3718
0.3120105,0.3061
4.2206722,4.2276
1.3343881,1.3388
1.1955166,1.21878
2.6481703,2.65528
3.5637375,3.5697
3.7960743,3.78802
3.2541072,3.25782
3.5676163,3.5676
2.9552286,2.95734
2.2137169,2.2095
0.7916654,0.7843
3.2337504,3.231
2.2316938,2.2332
2.5189377,2.52572
3.9808328,3.9843
1.7224342,1.7237
1.2295501,1.23482
3.0751261,3.0817
0.5729147,0.5775
2.6453396,2.64234
2.420883,2.4123
2.8581007,2.8511
1.4280679,1.4285
1.5866528,1.5898
1.5097956,1.5042
0.164922,0.16848
0.7153886,0.7082
1.7597922,1.76002
2.9927908,2.9956
4.506461,4.49678
3.562349,3.56008
1.8469325,1.8477
3.9467877,3.94
2.5413837,2.5373
0.5124082,0.504
3.2472117,3.2501
3.4241151,3.42668
4.0490111,4.0504
1.8858126,1.8814
3.1865768,3.1871
2.7393354,2.7361
3.416752,3.4184
1.4744357,1.48362
3.6694234,3.6695
1.6500151,1.65194
2.1422301,2.14712
3.2606219,3.25882
1.563872,1.5687
5.0301668,5.0259
3.4953223,3.4998
1.8809379,1.8761
0.8868173,0.8781
2.5947216,2.601
0.8159576,0.80882
2.8321816,2.8388
4.7649757,4.76454
2.0815187,2.0791
3.7928361,3.7905
2.4233389,2.42612
2.0095625,2.0147
-0.0346357,-0.0349
3.181221,3.1811
3.6748165,3.669
1.788798,1.79162
2.2746864,2.2836
3.545626,3.54772
3.061802,3.0666
3.2399344,3.23832
4.2831418,4.2875
6.0450941,6.05462
1.8021438,1.8016
3.1911072,3.1998
2.8319904,2.8157
3.0242002,3.022
1.7195378,1.72708
4.2878642,4.28492
2.6265469,2.6251
5.5126098,5.5022
2.2407799,2.2389
